2025-09-05 16:50:26,923 | DEBUG | MainThread | setup_logging:72 - Logger initialized. Log file: logs\app.log
2025-09-05 17:04:50,504 | DEBUG | scanner | db_conn:151 - DB connection established.
2025-09-05 17:04:50,834 | DEBUG | scanner | fetch_row_by_id:197 - fetch_row_by_id(12) -> found
2025-09-05 17:04:50,999 | INFO | scanner | process_row:499 - Row 12 | meetingid=ngp-futp-zwq | need_summary=False need_items=True
2025-09-05 17:04:51,001 | DEBUG | scanner | flatten_transcription:405 - flatten_transcription: produced 99 chars, 1 lines
2025-09-05 17:04:51,002 | DEBUG | scanner | process_row:506 - Row 12 transcript chars=99 preview=Let's see it will work here or not. Will my issue be persistent? My belt is not working or working.
2025-09-05 17:04:51,002 | DEBUG | scanner | summarize_transcript:417 - summarize_transcript: total chars=99
2025-09-05 17:04:51,005 | DEBUG | scanner | summarize_transcript:421 - Single-shot summarization path.
2025-09-05 17:04:51,719 | DEBUG | scanner | bedrock_invoke:359 - Bedrock invoke ok in 713 ms. Body preview={"generation":"{\n  \"summary_md\": \"The meeting started with a test to see if the issue would persist. The speaker mentioned that their belt is not working or working.\",\n  \"action_items\": []\n}","prompt_token_count":337,"generation_token_count":41,"stop_reason":"stop"}
2025-09-05 17:04:51,719 | INFO | scanner | summarize_transcript:449 - Rewriting summary to meet bounds (sent=2, para=1).
2025-09-05 17:04:52,793 | DEBUG | scanner | bedrock_invoke:359 - Bedrock invoke ok in 1073 ms. Body preview={"generation":"The meeting commenced with a test to assess whether the issue at hand would persist. At the outset, the speaker brought up the fact that their belt was not functioning properly, or at least, not functioning as intended. This initial discussion set the tone for the rest of the meeting,…
2025-09-05 17:04:52,793 | DEBUG | scanner | summarize_transcript:454 - Rewrite preview=The meeting commenced with a test to assess whether the issue at hand would persist. At the outset, the speaker brought up the fact that their belt was not functioning properly, or at least, not functioning as intended. This initial discussion set the tone for the rest of the meeting, which would de…
2025-09-05 17:04:52,794 | DEBUG | scanner | summarize_transcript:460 - Final summary len=352, action_items=0
2025-09-05 17:04:52,794 | DEBUG | scanner | db_conn:142 - Opening DB connection …
2025-09-05 17:04:53,975 | DEBUG | pg-listener | pg_listener:533 - listener heartbeat…
2025-09-05 17:04:54,983 | DEBUG | scanner | db_conn:151 - DB connection established.
2025-09-05 17:04:55,480 | INFO | scanner | update_row_partial:255 - Row 12 updated. summary=False action_items=True
2025-09-05 17:04:58,980 | DEBUG | pg-listener | pg_listener:533 - listener heartbeat…
2025-09-05 17:05:00,484 | DEBUG | scanner | db_conn:142 - Opening DB connection …
2025-09-05 17:05:01,726 | DEBUG | scanner | db_conn:151 - DB connection established.
2025-09-05 17:05:02,073 | DEBUG | scanner | fetch_missing:231 - fetch_missing(limit=500) -> 1 rows
2025-09-05 17:05:02,245 | INFO | scanner | missing_scanner:561 - Scanner found 1 rows with missing fields
2025-09-05 17:05:02,246 | DEBUG | scanner | db_conn:142 - Opening DB connection …
2025-09-05 17:05:03,996 | DEBUG | pg-listener | pg_listener:533 - listener heartbeat…
2025-09-05 17:05:04,427 | DEBUG | scanner | db_conn:151 - DB connection established.
2025-09-05 17:05:04,760 | DEBUG | scanner | fetch_row_by_id:197 - fetch_row_by_id(12) -> found
2025-09-05 17:05:04,926 | INFO | scanner | process_row:499 - Row 12 | meetingid=ngp-futp-zwq | need_summary=False need_items=True
2025-09-05 17:05:04,927 | DEBUG | scanner | flatten_transcription:405 - flatten_transcription: produced 99 chars, 1 lines
2025-09-05 17:05:04,927 | DEBUG | scanner | process_row:506 - Row 12 transcript chars=99 preview=Let's see it will work here or not. Will my issue be persistent? My belt is not working or working.
2025-09-05 17:05:04,927 | DEBUG | scanner | summarize_transcript:417 - summarize_transcript: total chars=99
2025-09-05 17:05:04,928 | DEBUG | scanner | summarize_transcript:421 - Single-shot summarization path.
2025-09-05 17:05:05,646 | DEBUG | scanner | bedrock_invoke:359 - Bedrock invoke ok in 717 ms. Body preview={"generation":"{\n  \"summary_md\": \"The meeting started with a test to see if the issue would persist. The participant mentioned that their belt was not working or working.\",\n  \"action_items\": []\n}","prompt_token_count":337,"generation_token_count":41,"stop_reason":"stop"}
2025-09-05 17:05:05,646 | INFO | scanner | summarize_transcript:449 - Rewriting summary to meet bounds (sent=2, para=1).
2025-09-05 17:05:06,638 | DEBUG | scanner | bedrock_invoke:359 - Bedrock invoke ok in 993 ms. Body preview={"generation":"The meeting commenced with a test to assess whether the issue at hand would persist. At the outset, one of the participants brought to attention that their belt was malfunctioning, stating that it was either not working or working intermittently. This initial test was designed to gaug…
2025-09-05 17:05:06,639 | DEBUG | scanner | summarize_transcript:454 - Rewrite preview=The meeting commenced with a test to assess whether the issue at hand would persist. At the outset, one of the participants brought to attention that their belt was malfunctioning, stating that it was either not working or working intermittently. This initial test was designed to gauge the scope of …
2025-09-05 17:05:06,641 | DEBUG | scanner | summarize_transcript:460 - Final summary len=342, action_items=0
2025-09-05 17:05:06,641 | DEBUG | scanner | db_conn:142 - Opening DB connection …
2025-09-05 17:05:07,899 | DEBUG | scanner | db_conn:151 - DB connection established.
2025-09-05 17:05:08,407 | INFO | scanner | update_row_partial:255 - Row 12 updated. summary=False action_items=True
2025-09-05 17:05:08,996 | DEBUG | pg-listener | pg_listener:533 - listener heartbeat…
2025-09-05 17:05:13,415 | DEBUG | scanner | db_conn:142 - Opening DB connection …
2025-09-05 17:05:14,008 | DEBUG | pg-listener | pg_listener:533 - listener heartbeat…
2025-09-05 17:05:14,900 | DEBUG | scanner | db_conn:151 - DB connection established.
2025-09-05 17:05:15,309 | DEBUG | scanner | fetch_missing:231 - fetch_missing(limit=500) -> 1 rows
2025-09-05 17:05:15,511 | INFO | scanner | missing_scanner:561 - Scanner found 1 rows with missing fields
2025-09-05 17:05:15,512 | DEBUG | scanner | db_conn:142 - Opening DB connection …
2025-09-05 17:05:17,409 | DEBUG | scanner | db_conn:151 - DB connection established.
2025-09-05 17:05:17,740 | DEBUG | scanner | fetch_row_by_id:197 - fetch_row_by_id(12) -> found
2025-09-05 17:05:17,905 | INFO | scanner | process_row:499 - Row 12 | meetingid=ngp-futp-zwq | need_summary=False need_items=True
2025-09-05 17:05:17,905 | DEBUG | scanner | flatten_transcription:405 - flatten_transcription: produced 99 chars, 1 lines
2025-09-05 17:05:17,906 | DEBUG | scanner | process_row:506 - Row 12 transcript chars=99 preview=Let's see it will work here or not. Will my issue be persistent? My belt is not working or working.
2025-09-05 17:05:17,906 | DEBUG | scanner | summarize_transcript:417 - summarize_transcript: total chars=99
2025-09-05 17:05:17,906 | DEBUG | scanner | summarize_transcript:421 - Single-shot summarization path.
2025-09-05 17:05:18,593 | DEBUG | scanner | bedrock_invoke:359 - Bedrock invoke ok in 687 ms. Body preview={"generation":"{\n  \"summary_md\": \"The speaker is testing to see if their issue will persist. They mention that their belt is not working or working.\",\n  \"action_items\": []\n}","prompt_token_count":337,"generation_token_count":38,"stop_reason":"stop"}
2025-09-05 17:05:18,593 | INFO | scanner | summarize_transcript:449 - Rewriting summary to meet bounds (sent=2, para=1).
2025-09-05 17:05:19,016 | DEBUG | pg-listener | pg_listener:533 - listener heartbeat…
2025-09-05 17:05:20,042 | DEBUG | scanner | bedrock_invoke:359 - Bedrock invoke ok in 1447 ms. Body preview={"generation":"The speaker is currently in the process of testing to determine if their issue will persist. They have brought to attention that their belt is not functioning properly, or in some cases, not functioning at all. This malfunction is a key aspect of the issue they are experiencing, and t…
2025-09-05 17:05:20,044 | DEBUG | scanner | summarize_transcript:454 - Rewrite preview=The speaker is currently in the process of testing to determine if their issue will persist. They have brought to attention that their belt is not functioning properly, or in some cases, not functioning at all. This malfunction is a key aspect of the issue they are experiencing, and the speaker is a…
2025-09-05 17:05:20,044 | DEBUG | scanner | summarize_transcript:460 - Final summary len=501, action_items=0
2025-09-05 17:05:20,045 | DEBUG | scanner | db_conn:142 - Opening DB connection …
2025-09-05 17:05:21,282 | DEBUG | scanner | db_conn:151 - DB connection established.
2025-09-05 17:05:21,792 | INFO | scanner | update_row_partial:255 - Row 12 updated. summary=False action_items=True
2025-09-05 17:05:24,030 | DEBUG | pg-listener | pg_listener:533 - listener heartbeat…
2025-09-05 17:05:26,807 | DEBUG | scanner | db_conn:142 - Opening DB connection …
2025-09-05 17:05:28,028 | DEBUG | scanner | db_conn:151 - DB connection established.
2025-09-05 17:05:28,354 | DEBUG | scanner | fetch_missing:231 - fetch_missing(limit=500) -> 1 rows
2025-09-05 17:05:28,518 | INFO | scanner | missing_scanner:561 - Scanner found 1 rows with missing fields
2025-09-05 17:05:28,518 | DEBUG | scanner | db_conn:142 - Opening DB connection …
2025-09-05 17:05:29,042 | DEBUG | pg-listener | pg_listener:533 - listener heartbeat…
2025-09-05 17:05:30,168 | DEBUG | scanner | db_conn:151 - DB connection established.
2025-09-05 17:05:30,492 | DEBUG | scanner | fetch_row_by_id:197 - fetch_row_by_id(12) -> found
2025-09-05 17:05:30,652 | INFO | scanner | process_row:499 - Row 12 | meetingid=ngp-futp-zwq | need_summary=False need_items=True
2025-09-05 17:05:30,653 | DEBUG | scanner | flatten_transcription:405 - flatten_transcription: produced 99 chars, 1 lines
2025-09-05 17:05:30,654 | DEBUG | scanner | process_row:506 - Row 12 transcript chars=99 preview=Let's see it will work here or not. Will my issue be persistent? My belt is not working or working.
2025-09-05 17:05:30,654 | DEBUG | scanner | summarize_transcript:417 - summarize_transcript: total chars=99
2025-09-05 17:05:30,654 | DEBUG | scanner | summarize_transcript:421 - Single-shot summarization path.
2025-09-05 17:05:31,484 | DEBUG | scanner | bedrock_invoke:359 - Bedrock invoke ok in 828 ms. Body preview={"generation":"{\n  \"summary_md\": \"The speaker is testing to see if their issue will persist. They mention that their belt is not working or working, but the context and purpose of the meeting are unclear.\",\n  \"action_items\": []\n}","prompt_token_count":337,"generation_token_count":49,"stop_r…
2025-09-05 17:05:31,486 | INFO | scanner | summarize_transcript:449 - Rewriting summary to meet bounds (sent=2, para=1).
2025-09-05 17:05:32,601 | DEBUG | scanner | bedrock_invoke:359 - Bedrock invoke ok in 1115 ms. Body preview={"generation":"The speaker has initiated a test to determine if a particular issue will persist. In the process, they have brought up the fact that their belt is not functioning properly, although it is unclear whether it is completely broken or only malfunctioning. The context and purpose of the me…
2025-09-05 17:05:32,602 | DEBUG | scanner | summarize_transcript:454 - Rewrite preview=The speaker has initiated a test to determine if a particular issue will persist. In the process, they have brought up the fact that their belt is not functioning properly, although it is unclear whether it is completely broken or only malfunctioning. The context and purpose of the meeting or conver…
2025-09-05 17:05:32,603 | DEBUG | scanner | summarize_transcript:460 - Final summary len=399, action_items=0
2025-09-05 17:05:32,604 | DEBUG | scanner | db_conn:142 - Opening DB connection …
2025-09-05 17:05:33,897 | DEBUG | scanner | db_conn:151 - DB connection established.
2025-09-05 17:05:34,044 | DEBUG | pg-listener | pg_listener:533 - listener heartbeat…
2025-09-05 17:05:34,424 | INFO | scanner | update_row_partial:255 - Row 12 updated. summary=False action_items=True
2025-09-05 17:05:39,051 | DEBUG | pg-listener | pg_listener:533 - listener heartbeat…
2025-09-05 17:05:39,439 | DEBUG | scanner | db_conn:142 - Opening DB connection …
2025-09-05 17:05:41,078 | DEBUG | scanner | db_conn:151 - DB connection established.
2025-09-05 17:05:41,405 | DEBUG | scanner | fetch_missing:231 - fetch_missing(limit=500) -> 1 rows
2025-09-05 17:05:41,569 | INFO | scanner | missing_scanner:561 - Scanner found 1 rows with missing fields
2025-09-05 17:05:41,569 | DEBUG | scanner | db_conn:142 - Opening DB connection …
2025-09-05 17:05:42,793 | DEBUG | scanner | db_conn:151 - DB connection established.
2025-09-05 17:05:43,137 | DEBUG | scanner | fetch_row_by_id:197 - fetch_row_by_id(12) -> found
2025-09-05 17:05:43,307 | INFO | scanner | process_row:499 - Row 12 | meetingid=ngp-futp-zwq | need_summary=False need_items=True
2025-09-05 17:05:43,308 | DEBUG | scanner | flatten_transcription:405 - flatten_transcription: produced 99 chars, 1 lines
2025-09-05 17:05:43,308 | DEBUG | scanner | process_row:506 - Row 12 transcript chars=99 preview=Let's see it will work here or not. Will my issue be persistent? My belt is not working or working.
2025-09-05 17:05:43,309 | DEBUG | scanner | summarize_transcript:417 - summarize_transcript: total chars=99
2025-09-05 17:05:43,309 | DEBUG | scanner | summarize_transcript:421 - Single-shot summarization path.
2025-09-05 17:05:44,024 | DEBUG | scanner | bedrock_invoke:359 - Bedrock invoke ok in 716 ms. Body preview={"generation":"{\n  \"summary_md\": \"The meeting started with a test to see if the issue would persist. The speaker mentioned that their belt was not working or working.\",\n  \"action_items\": []\n}","prompt_token_count":337,"generation_token_count":41,"stop_reason":"stop"}
